D_INTERVIEW,Q165,Q166,Q167,Q168
276070688,2.0,2.0,2.0,2.0
276070689,1.0,2.0,2.0,2.0
276070690,1.0,2.0,2.0,2.0
276070691,1.0,1.0,2.0,2.0
276070692,-1.0,-1.0,-1.0,-1.0
276070693,1.0,1.0,-1.0,1.0
276070694,1.0,1.0,1.0,1.0
276070695,-1.0,-1.0,-1.0,-1.0
276070696,2.0,2.0,2.0,2.0
276070697,1.0,1.0,2.0,2.0
276070698,2.0,2.0,2.0,2.0
276070699,2.0,1.0,2.0,1.0
276070700,1.0,1.0,1.0,1.0
276070701,2.0,2.0,2.0,2.0
276070702,1.0,2.0,-2.0,-2.0
276070703,1.0,1.0,2.0,2.0
276070704,-1.0,2.0,2.0,1.0
276070705,-2.0,-2.0,-2.0,-2.0
276070706,1.0,1.0,2.0,1.0
276070707,2.0,2.0,2.0,2.0
276070708,2.0,2.0,2.0,2.0
276070709,1.0,2.0,2.0,2.0
276070710,1.0,1.0,2.0,2.0
276070711,1.0,2.0,2.0,2.0
276070712,1.0,1.0,2.0,1.0
276070713,1.0,1.0,1.0,1.0
276070714,2.0,2.0,2.0,2.0
276070715,1.0,1.0,1.0,1.0
276070716,1.0,1.0,2.0,1.0
276070717,1.0,1.0,1.0,1.0
276070718,1.0,2.0,2.0,2.0
276070719,1.0,2.0,2.0,2.0
276070720,1.0,2.0,2.0,2.0
276070721,1.0,2.0,2.0,2.0
276070722,1.0,2.0,2.0,2.0
276070723,-1.0,-1.0,-1.0,-1.0
276070724,1.0,1.0,2.0,2.0
276070725,1.0,2.0,2.0,2.0
276070726,1.0,-1.0,-1.0,-1.0
276070727,1.0,2.0,1.0,1.0
276070728,1.0,1.0,2.0,1.0
276070729,2.0,-1.0,2.0,2.0
276070730,2.0,2.0,2.0,2.0
276070731,2.0,2.0,2.0,2.0
276070732,1.0,1.0,-1.0,1.0
276070733,1.0,2.0,2.0,2.0
276070734,2.0,2.0,2.0,2.0
276070735,1.0,1.0,-2.0,-2.0
276070736,2.0,-1.0,2.0,2.0
276070737,1.0,1.0,1.0,1.0
276070738,1.0,1.0,1.0,1.0
276070739,2.0,1.0,2.0,1.0
276070740,1.0,2.0,2.0,2.0
276070741,1.0,1.0,1.0,1.0
276070742,1.0,2.0,2.0,2.0
276070743,1.0,1.0,2.0,1.0
276070744,2.0,-1.0,2.0,2.0
276070745,2.0,2.0,2.0,2.0
276070746,1.0,2.0,2.0,2.0
276070747,2.0,2.0,2.0,2.0
276070748,2.0,2.0,2.0,2.0
276070749,1.0,-1.0,-1.0,1.0
276070750,2.0,1.0,2.0,2.0
276070751,1.0,1.0,1.0,1.0
276070752,-2.0,-2.0,-2.0,-2.0
276070753,1.0,-1.0,-1.0,-1.0
276070754,1.0,2.0,1.0,1.0
276070755,1.0,-1.0,-1.0,-1.0
276070756,2.0,2.0,2.0,2.0
276070757,2.0,2.0,2.0,2.0
276070758,1.0,2.0,2.0,2.0
276070759,2.0,2.0,2.0,2.0
276070760,2.0,2.0,2.0,2.0
276070761,1.0,1.0,1.0,1.0
276070762,1.0,1.0,2.0,1.0
276070763,2.0,2.0,2.0,2.0
276070764,1.0,1.0,2.0,1.0
276070765,1.0,1.0,2.0,1.0
276070766,1.0,2.0,2.0,2.0
276070767,2.0,2.0,2.0,2.0
276070768,1.0,2.0,2.0,2.0
276070769,2.0,2.0,2.0,2.0
276070770,2.0,2.0,2.0,2.0
276070771,1.0,1.0,2.0,2.0
276070772,1.0,1.0,2.0,1.0
276070773,1.0,1.0,2.0,2.0
276070774,1.0,1.0,2.0,1.0
276070775,2.0,2.0,2.0,2.0
276070776,2.0,2.0,2.0,2.0
276070777,1.0,1.0,2.0,1.0
276070778,2.0,2.0,2.0,2.0
276070779,1.0,2.0,2.0,2.0
276070780,2.0,2.0,2.0,2.0
276070781,1.0,2.0,2.0,1.0
276070782,1.0,1.0,2.0,2.0
276070783,1.0,1.0,2.0,1.0
276070784,1.0,2.0,2.0,2.0
276070785,1.0,2.0,2.0,2.0
276070786,1.0,-1.0,2.0,-1.0
276070787,1.0,-1.0,2.0,2.0
276070788,2.0,2.0,2.0,2.0
276070789,1.0,2.0,2.0,2.0
276070790,1.0,2.0,2.0,2.0
276070791,2.0,2.0,2.0,2.0
276070792,-1.0,1.0,2.0,2.0
276070793,2.0,2.0,2.0,2.0
276070794,1.0,1.0,2.0,2.0
276070795,1.0,1.0,-1.0,1.0
276070796,1.0,1.0,2.0,1.0
276070797,1.0,-1.0,2.0,2.0
276070798,-1.0,2.0,2.0,2.0
276070799,2.0,2.0,2.0,2.0
276070800,1.0,1.0,2.0,1.0
276070801,1.0,2.0,2.0,2.0
276070802,2.0,2.0,2.0,2.0
276070803,1.0,2.0,2.0,2.0
276070804,2.0,2.0,2.0,2.0
276070805,1.0,-1.0,-1.0,-1.0
276070806,1.0,1.0,2.0,2.0
276070807,2.0,-1.0,-1.0,-1.0
276070808,1.0,1.0,1.0,1.0
276070809,1.0,1.0,1.0,1.0
276070810,1.0,-1.0,-1.0,-1.0
276070811,2.0,2.0,2.0,2.0
276070812,1.0,1.0,2.0,2.0
276070813,1.0,1.0,1.0,1.0
276070814,1.0,2.0,2.0,2.0
276070815,1.0,1.0,1.0,1.0
276070816,1.0,1.0,1.0,1.0
276070817,2.0,2.0,2.0,2.0
276070818,2.0,1.0,2.0,2.0
276070819,1.0,1.0,1.0,1.0
276070820,1.0,2.0,2.0,2.0
276070821,1.0,1.0,2.0,1.0
276070822,2.0,2.0,2.0,2.0
276070823,1.0,1.0,2.0,1.0
276070824,1.0,2.0,2.0,2.0
276070825,1.0,2.0,2.0,2.0
276070826,2.0,2.0,2.0,2.0
276070827,2.0,2.0,2.0,2.0
276070828,2.0,2.0,2.0,2.0
276070829,-1.0,-1.0,2.0,2.0
276070830,2.0,2.0,2.0,2.0
276070831,1.0,1.0,2.0,1.0
276070832,2.0,2.0,2.0,2.0
276070833,2.0,2.0,2.0,2.0
276070834,1.0,1.0,2.0,2.0
276070835,2.0,-1.0,2.0,2.0
276070836,2.0,2.0,2.0,2.0
276070837,2.0,2.0,2.0,2.0
276070838,1.0,2.0,2.0,1.0
276070839,1.0,1.0,2.0,1.0
276070840,1.0,1.0,-2.0,-2.0
276070841,1.0,-1.0,2.0,1.0
276070842,-1.0,-1.0,-1.0,-1.0
276070843,1.0,2.0,2.0,2.0
276070844,1.0,2.0,2.0,2.0
276070845,2.0,2.0,2.0,2.0
276070846,1.0,1.0,1.0,1.0
276070847,2.0,2.0,2.0,2.0
276070848,1.0,1.0,2.0,1.0
276070849,2.0,2.0,2.0,2.0
276070850,2.0,2.0,2.0,2.0
276070851,2.0,2.0,2.0,2.0
276070852,2.0,2.0,2.0,2.0
276070853,1.0,1.0,1.0,1.0
276070854,1.0,2.0,2.0,1.0
276070855,2.0,2.0,2.0,2.0
276070856,1.0,2.0,2.0,2.0
276070857,1.0,-1.0,2.0,2.0
276070858,2.0,1.0,1.0,1.0
276070859,1.0,1.0,2.0,2.0
276070860,1.0,1.0,2.0,2.0
276070861,2.0,1.0,2.0,-1.0
276070862,2.0,2.0,2.0,2.0
276070863,1.0,1.0,2.0,2.0
276070864,2.0,2.0,2.0,2.0
276070865,1.0,2.0,2.0,2.0
276070866,1.0,1.0,2.0,-1.0
276070867,2.0,2.0,1.0,1.0
276070868,1.0,1.0,1.0,1.0
276070869,2.0,2.0,2.0,2.0
276070870,2.0,2.0,2.0,2.0
276070871,2.0,2.0,2.0,2.0
276070872,2.0,2.0,2.0,2.0
276070873,2.0,2.0,2.0,2.0
276070874,2.0,2.0,2.0,2.0
276070875,1.0,1.0,2.0,2.0
276070876,1.0,1.0,1.0,1.0
276070877,2.0,2.0,2.0,2.0
276070878,1.0,1.0,1.0,1.0
276070879,-2.0,-2.0,-2.0,-2.0
276070880,2.0,2.0,2.0,-1.0
276070881,1.0,1.0,2.0,1.0
276070882,2.0,2.0,2.0,2.0
276070883,2.0,2.0,2.0,2.0
276070884,1.0,1.0,2.0,1.0
276070885,2.0,2.0,2.0,2.0
276070886,2.0,2.0,2.0,2.0
276070887,2.0,2.0,2.0,2.0
276070888,2.0,2.0,2.0,2.0
276070889,1.0,-1.0,2.0,2.0
276070890,1.0,1.0,2.0,1.0
276070891,1.0,1.0,1.0,1.0
276070892,1.0,1.0,2.0,1.0
276070893,1.0,2.0,2.0,2.0
276070894,2.0,2.0,2.0,2.0
276070895,2.0,2.0,2.0,2.0
276070896,2.0,2.0,2.0,2.0
276070897,2.0,2.0,2.0,2.0
276070898,2.0,1.0,2.0,2.0
276070899,1.0,1.0,1.0,1.0
276070900,1.0,-1.0,2.0,2.0
276070901,1.0,1.0,2.0,1.0
276070902,2.0,-1.0,2.0,-1.0
276070903,2.0,2.0,2.0,2.0
276070904,2.0,2.0,2.0,2.0
276070905,2.0,2.0,2.0,2.0
276070906,-2.0,-2.0,-2.0,-2.0
276070907,-1.0,-1.0,2.0,2.0
276070908,1.0,2.0,2.0,1.0
276070909,2.0,2.0,2.0,2.0
276070910,2.0,1.0,1.0,1.0
276070911,2.0,2.0,2.0,2.0
276070912,1.0,1.0,1.0,1.0
276070913,1.0,2.0,2.0,2.0
276070914,2.0,2.0,2.0,2.0
276070915,2.0,2.0,2.0,2.0
276070916,2.0,2.0,2.0,2.0
276070917,2.0,2.0,2.0,2.0
276070918,1.0,2.0,-1.0,-1.0
276070919,2.0,2.0,2.0,2.0
276070920,1.0,2.0,2.0,2.0
276070921,1.0,2.0,2.0,2.0
276070922,1.0,1.0,2.0,1.0
276070923,1.0,1.0,2.0,1.0
276070924,2.0,2.0,2.0,2.0
276070925,2.0,2.0,2.0,2.0
276070926,2.0,2.0,2.0,2.0
276070927,2.0,1.0,2.0,2.0
276070928,1.0,1.0,2.0,1.0
276070929,2.0,1.0,2.0,2.0
276070930,1.0,1.0,2.0,1.0
276070931,-1.0,1.0,2.0,2.0
276070932,2.0,-1.0,2.0,2.0
276070933,2.0,2.0,2.0,2.0
276070934,1.0,1.0,-1.0,-1.0
276070935,1.0,1.0,1.0,1.0
276070936,1.0,1.0,2.0,1.0
276070937,1.0,1.0,1.0,1.0
276070938,1.0,2.0,2.0,2.0
276070939,1.0,1.0,1.0,1.0
276070940,1.0,1.0,2.0,1.0
276070941,2.0,2.0,2.0,2.0
276070942,1.0,-1.0,2.0,-1.0
276070943,1.0,1.0,1.0,1.0
276070944,2.0,2.0,2.0,2.0
276070945,2.0,2.0,2.0,2.0
276070946,1.0,2.0,2.0,2.0
276070947,1.0,2.0,2.0,2.0
276070948,2.0,2.0,2.0,2.0
276070949,1.0,2.0,2.0,2.0
276070950,-1.0,-1.0,-1.0,-1.0
276070951,2.0,2.0,2.0,2.0
276070952,1.0,-1.0,2.0,2.0
276070953,1.0,-1.0,2.0,2.0
276070954,2.0,2.0,2.0,2.0
276070955,1.0,1.0,2.0,2.0
276070956,2.0,2.0,2.0,2.0
276070957,1.0,1.0,2.0,2.0
276070958,1.0,1.0,2.0,2.0
276070959,1.0,2.0,2.0,2.0
276070960,1.0,1.0,1.0,1.0
276070961,2.0,2.0,2.0,2.0
276070962,1.0,2.0,2.0,2.0
276070963,2.0,2.0,2.0,2.0
276070964,2.0,2.0,2.0,2.0
276070965,1.0,1.0,1.0,1.0
276070966,2.0,2.0,2.0,2.0
276070967,1.0,2.0,2.0,2.0
276070968,1.0,1.0,1.0,1.0
276070969,2.0,2.0,2.0,2.0
276070970,1.0,1.0,1.0,1.0
276070971,1.0,1.0,1.0,1.0
276070972,1.0,1.0,1.0,1.0
276070973,2.0,1.0,2.0,2.0
276070974,1.0,1.0,2.0,1.0
276070975,2.0,2.0,2.0,2.0
276070976,1.0,1.0,2.0,2.0
276070977,2.0,2.0,2.0,2.0
276070978,1.0,2.0,2.0,2.0
276070979,-1.0,-1.0,-1.0,-1.0
276070980,2.0,2.0,2.0,2.0
276070981,1.0,1.0,1.0,1.0
276070982,1.0,2.0,2.0,-1.0
276070983,2.0,2.0,2.0,2.0
276070984,1.0,1.0,2.0,1.0
276070985,2.0,2.0,2.0,2.0
276070986,1.0,2.0,1.0,1.0
276070987,1.0,1.0,1.0,1.0
276070988,2.0,2.0,2.0,2.0
276070989,1.0,2.0,2.0,2.0
276070990,2.0,2.0,2.0,2.0
276070991,-1.0,1.0,2.0,2.0
276070992,1.0,1.0,1.0,1.0
276070993,2.0,2.0,2.0,2.0
276070994,1.0,1.0,1.0,1.0
276070995,2.0,2.0,2.0,2.0
276070996,1.0,1.0,2.0,1.0
276070997,2.0,1.0,2.0,2.0
276070998,1.0,1.0,1.0,1.0
276070999,1.0,2.0,2.0,2.0
276071000,1.0,1.0,1.0,1.0
276071001,2.0,2.0,2.0,2.0
276071002,1.0,1.0,1.0,1.0
276071003,2.0,2.0,2.0,2.0
276071004,2.0,2.0,2.0,2.0
276071005,1.0,2.0,2.0,2.0
276071006,2.0,1.0,2.0,1.0
276071007,1.0,1.0,1.0,1.0
276071008,2.0,2.0,2.0,2.0
276071009,1.0,1.0,1.0,1.0
276071010,-1.0,2.0,-1.0,1.0
276071011,1.0,1.0,2.0,1.0
276071012,1.0,1.0,2.0,1.0
276071013,2.0,2.0,2.0,2.0
276071014,2.0,2.0,2.0,2.0
276071015,1.0,2.0,2.0,2.0
276071016,1.0,1.0,1.0,1.0
276071017,1.0,1.0,1.0,1.0
276071018,2.0,2.0,2.0,2.0
276071019,2.0,2.0,2.0,2.0
276071020,-2.0,-1.0,-1.0,-1.0
276071021,2.0,2.0,2.0,2.0
276071022,1.0,1.0,2.0,2.0
276071023,1.0,1.0,1.0,1.0
276071024,2.0,2.0,2.0,2.0
276071025,-1.0,-1.0,-1.0,-1.0
276071026,2.0,2.0,2.0,2.0
276071027,2.0,2.0,2.0,2.0
276071028,-1.0,2.0,2.0,2.0
276071029,1.0,2.0,2.0,2.0
276071030,2.0,1.0,1.0,1.0
276071031,1.0,1.0,2.0,1.0
276071032,1.0,1.0,2.0,2.0
276071033,2.0,2.0,2.0,2.0
276071034,2.0,2.0,2.0,2.0
276071035,-1.0,-1.0,2.0,2.0
276071036,1.0,1.0,2.0,1.0
276071037,1.0,2.0,2.0,1.0
276071038,2.0,1.0,2.0,2.0
276071039,2.0,1.0,2.0,2.0
276071040,2.0,2.0,2.0,2.0
276071041,2.0,2.0,2.0,2.0
276071042,2.0,1.0,2.0,1.0
276071043,-1.0,-1.0,2.0,2.0
276071044,1.0,-1.0,2.0,-1.0
276071045,2.0,2.0,2.0,2.0
276071046,1.0,2.0,2.0,2.0
276071047,2.0,2.0,2.0,2.0
276071048,2.0,2.0,2.0,2.0
276071049,1.0,1.0,1.0,1.0
276071050,2.0,2.0,1.0,2.0
276071051,1.0,1.0,2.0,2.0
276071052,1.0,2.0,2.0,2.0
276071053,2.0,2.0,2.0,2.0
276071054,1.0,2.0,2.0,2.0
276071055,1.0,1.0,1.0,1.0
276071056,2.0,2.0,2.0,2.0
276071057,2.0,2.0,2.0,2.0
276071058,1.0,2.0,2.0,2.0
276071059,-1.0,1.0,2.0,2.0
276071060,2.0,2.0,2.0,2.0
276071061,1.0,2.0,2.0,2.0
276071062,-1.0,-1.0,2.0,2.0
276071063,2.0,-1.0,2.0,2.0
276071064,-1.0,1.0,-1.0,-1.0
276071065,1.0,1.0,2.0,1.0
276071066,1.0,2.0,2.0,2.0
276071067,1.0,1.0,2.0,2.0
276071068,1.0,1.0,2.0,1.0
276071069,1.0,1.0,1.0,1.0
276071070,2.0,2.0,2.0,2.0
276071071,2.0,2.0,2.0,2.0
276071072,2.0,2.0,2.0,2.0
276071073,1.0,2.0,2.0,2.0
276071074,-1.0,-2.0,-2.0,-2.0
276071075,1.0,1.0,1.0,1.0
276071076,1.0,1.0,2.0,1.0
276071077,1.0,2.0,2.0,2.0
276071078,2.0,1.0,2.0,2.0
276071079,2.0,2.0,2.0,2.0
276071080,2.0,2.0,2.0,2.0
276071081,1.0,-1.0,-1.0,1.0
276071082,1.0,1.0,2.0,1.0
276071083,1.0,-1.0,2.0,1.0
276071084,1.0,2.0,2.0,2.0
276071085,2.0,2.0,2.0,2.0
276071086,1.0,-1.0,2.0,2.0
276071087,2.0,1.0,2.0,2.0
276071088,1.0,1.0,1.0,1.0
276071089,1.0,1.0,2.0,2.0
276071090,1.0,2.0,2.0,2.0
276071091,1.0,1.0,1.0,1.0
276071092,1.0,1.0,1.0,1.0
276071093,1.0,1.0,1.0,1.0
276071094,1.0,1.0,2.0,1.0
276071095,1.0,1.0,1.0,1.0
276071096,1.0,1.0,2.0,2.0
276071097,2.0,-1.0,-1.0,-1.0
276071098,1.0,2.0,2.0,2.0
276071099,1.0,1.0,2.0,1.0
276071100,1.0,2.0,2.0,1.0
276071101,1.0,1.0,1.0,1.0
276071102,1.0,2.0,2.0,2.0
276071103,1.0,1.0,1.0,1.0
276071104,2.0,2.0,2.0,2.0
276071105,2.0,1.0,2.0,2.0
276071106,1.0,2.0,2.0,1.0
276071107,2.0,2.0,2.0,2.0
276071108,2.0,2.0,2.0,2.0
276071109,2.0,2.0,2.0,2.0
276071110,2.0,2.0,2.0,2.0
276071111,1.0,2.0,2.0,2.0
276071112,1.0,1.0,2.0,1.0
276071113,2.0,2.0,2.0,2.0
276071114,1.0,1.0,2.0,1.0
276071115,2.0,2.0,2.0,2.0
276071116,1.0,1.0,1.0,1.0
276071117,1.0,2.0,2.0,2.0
276071118,1.0,2.0,2.0,2.0
276071119,1.0,2.0,2.0,2.0
276071120,1.0,2.0,2.0,1.0
276071121,1.0,1.0,2.0,2.0
276071122,1.0,1.0,2.0,2.0
276071123,-2.0,-2.0,2.0,2.0
276071124,1.0,1.0,2.0,2.0
276071125,2.0,1.0,1.0,1.0
276071126,-1.0,-1.0,-1.0,-1.0
276071127,1.0,1.0,1.0,1.0
276071128,2.0,1.0,2.0,2.0
276071129,1.0,1.0,2.0,2.0
276071130,1.0,1.0,2.0,2.0
276071131,1.0,2.0,2.0,2.0
276071132,-1.0,2.0,2.0,2.0
276071133,1.0,1.0,1.0,1.0
276071134,1.0,1.0,1.0,1.0
276071135,1.0,2.0,2.0,1.0
276071136,1.0,1.0,1.0,1.0
276071137,1.0,1.0,1.0,1.0
276071138,1.0,1.0,2.0,1.0
276071139,1.0,1.0,2.0,1.0
276071140,1.0,1.0,2.0,1.0
276071141,1.0,1.0,2.0,1.0
276071142,1.0,1.0,2.0,1.0
276071143,1.0,-1.0,-1.0,-1.0
276071144,1.0,1.0,2.0,1.0
276071145,2.0,2.0,2.0,2.0
276071146,1.0,1.0,2.0,2.0
276071147,1.0,2.0,2.0,2.0
276071148,2.0,2.0,2.0,2.0
276071149,1.0,2.0,2.0,2.0
276071150,1.0,2.0,2.0,1.0
276071151,1.0,-1.0,-1.0,1.0
276071152,1.0,1.0,-1.0,1.0
276071153,1.0,1.0,2.0,1.0
276071154,1.0,2.0,2.0,2.0
276071155,-2.0,1.0,2.0,-2.0
276071156,1.0,1.0,2.0,2.0
276071157,1.0,2.0,2.0,2.0
276071158,1.0,1.0,1.0,1.0
276071159,1.0,2.0,1.0,2.0
276071160,1.0,1.0,2.0,1.0
276071161,2.0,2.0,2.0,2.0
276071162,1.0,2.0,2.0,2.0
276071163,1.0,2.0,2.0,2.0
276071164,1.0,2.0,2.0,2.0
276071165,1.0,1.0,2.0,1.0
276071166,1.0,1.0,2.0,1.0
276071167,1.0,1.0,2.0,2.0
276071168,1.0,1.0,2.0,2.0
276071169,1.0,1.0,2.0,1.0
276071170,1.0,1.0,2.0,2.0
276071171,1.0,1.0,2.0,1.0
276071172,1.0,1.0,2.0,1.0
276071173,1.0,2.0,2.0,1.0
276071174,1.0,1.0,1.0,1.0
276071175,2.0,2.0,2.0,2.0
276071176,2.0,2.0,2.0,2.0
276071177,1.0,1.0,2.0,1.0
276071178,2.0,1.0,2.0,2.0
276071179,1.0,2.0,1.0,1.0
276071180,2.0,1.0,2.0,2.0
276071181,1.0,2.0,2.0,2.0
276071182,2.0,-1.0,2.0,2.0
276071183,2.0,2.0,2.0,2.0
276071184,1.0,1.0,1.0,1.0
276071185,1.0,1.0,2.0,1.0
276071186,2.0,2.0,2.0,2.0
276071187,2.0,2.0,2.0,2.0
276071188,1.0,1.0,1.0,1.0
276071189,1.0,2.0,2.0,2.0
276071190,1.0,1.0,2.0,1.0
276071191,1.0,1.0,2.0,1.0
276071192,1.0,1.0,2.0,2.0
276071193,1.0,1.0,2.0,2.0
276071194,2.0,1.0,2.0,2.0
276071195,1.0,2.0,2.0,2.0
276071196,1.0,1.0,2.0,2.0
276071197,2.0,2.0,2.0,2.0
276071198,2.0,2.0,2.0,2.0
276071199,1.0,1.0,2.0,2.0
276071200,2.0,2.0,2.0,2.0
276071201,2.0,2.0,2.0,2.0
276071202,2.0,2.0,2.0,2.0
276071203,1.0,2.0,2.0,1.0
276071204,2.0,2.0,2.0,2.0
276071205,2.0,2.0,2.0,2.0
276071206,2.0,2.0,2.0,2.0
276071207,2.0,2.0,2.0,2.0
276071208,2.0,2.0,2.0,2.0
276071209,2.0,1.0,2.0,2.0
276071210,1.0,1.0,2.0,2.0
276071211,2.0,2.0,2.0,2.0
276071212,2.0,2.0,2.0,2.0
276071213,1.0,2.0,2.0,2.0
276071214,1.0,2.0,2.0,2.0
276071215,1.0,1.0,2.0,2.0
276071216,1.0,1.0,1.0,1.0
276071217,1.0,1.0,1.0,1.0
276071218,2.0,2.0,2.0,2.0
276071219,1.0,1.0,1.0,1.0
276071220,2.0,2.0,2.0,2.0
276071221,1.0,1.0,2.0,2.0
276071222,2.0,2.0,2.0,2.0
276071223,2.0,2.0,2.0,2.0
276071224,1.0,1.0,2.0,2.0
276071225,1.0,2.0,2.0,2.0
276071226,1.0,-1.0,2.0,2.0
276071227,1.0,-1.0,-1.0,-1.0
276071228,2.0,2.0,2.0,2.0
276071229,1.0,1.0,2.0,2.0
276071230,1.0,1.0,1.0,1.0
276071231,1.0,2.0,2.0,2.0
276071232,-2.0,-1.0,-1.0,-1.0
276071233,1.0,1.0,1.0,1.0
276071234,-1.0,-1.0,2.0,2.0
276071235,1.0,1.0,1.0,1.0
276071236,1.0,1.0,2.0,2.0
276071237,-1.0,-1.0,2.0,-1.0
276071238,-1.0,-1.0,2.0,2.0
276071239,1.0,1.0,2.0,1.0
276071240,-2.0,1.0,2.0,1.0
276071241,1.0,-1.0,2.0,1.0
276071242,2.0,-1.0,2.0,2.0
276071243,1.0,2.0,2.0,2.0
276071244,2.0,1.0,2.0,2.0
276071245,2.0,2.0,2.0,2.0
276071246,1.0,1.0,1.0,1.0
276071247,2.0,1.0,2.0,2.0
276071248,1.0,2.0,2.0,2.0
276071249,1.0,1.0,1.0,1.0
276071250,2.0,2.0,2.0,2.0
276071251,1.0,1.0,2.0,1.0
276071252,1.0,2.0,2.0,2.0
276071253,1.0,1.0,2.0,1.0
276071254,1.0,-1.0,-1.0,1.0
276071255,1.0,1.0,2.0,1.0
276071256,1.0,1.0,2.0,2.0
276071257,2.0,2.0,1.0,2.0
276071258,2.0,2.0,2.0,1.0
276071259,2.0,2.0,2.0,2.0
276071260,1.0,2.0,2.0,2.0
276071261,1.0,1.0,2.0,1.0
276071262,1.0,2.0,2.0,2.0
276071263,2.0,2.0,2.0,2.0
276071264,-1.0,-1.0,2.0,2.0
276071265,1.0,2.0,2.0,1.0
276071266,1.0,2.0,2.0,1.0
276071267,2.0,2.0,2.0,2.0
276071268,2.0,-1.0,2.0,2.0
276071269,1.0,2.0,2.0,1.0
276071270,-1.0,1.0,2.0,1.0
276071271,1.0,2.0,2.0,2.0
276071272,1.0,2.0,2.0,2.0
276071273,1.0,1.0,2.0,1.0
276071274,1.0,-1.0,2.0,2.0
276071275,2.0,2.0,2.0,2.0
276071276,2.0,1.0,2.0,2.0
276071277,2.0,2.0,2.0,2.0
276071278,2.0,-1.0,-1.0,-1.0
276071279,2.0,2.0,2.0,2.0
276071280,2.0,2.0,2.0,2.0
276071281,1.0,-1.0,2.0,2.0
276071282,1.0,1.0,2.0,-1.0
276071283,1.0,2.0,2.0,-1.0
276071284,1.0,1.0,-1.0,1.0
276071285,1.0,-1.0,2.0,-1.0
276071286,1.0,1.0,2.0,2.0
276071287,1.0,-1.0,2.0,1.0
276071288,1.0,1.0,2.0,2.0
276071289,1.0,2.0,2.0,2.0
276071290,1.0,1.0,2.0,2.0
276071291,1.0,1.0,2.0,2.0
276071292,1.0,1.0,2.0,1.0
276071293,-1.0,-1.0,2.0,2.0
276071294,2.0,2.0,2.0,2.0
276071295,1.0,2.0,2.0,1.0
276071296,2.0,2.0,2.0,2.0
276071297,1.0,2.0,2.0,2.0
276071298,-1.0,-1.0,-1.0,-1.0
276071299,2.0,2.0,2.0,2.0
276071300,1.0,-1.0,-1.0,-1.0
276071301,1.0,1.0,2.0,2.0
276071302,-1.0,-1.0,2.0,2.0
276071303,1.0,1.0,2.0,1.0
276071304,1.0,-1.0,2.0,2.0
276071305,-1.0,1.0,-1.0,-1.0
276071306,1.0,1.0,-1.0,-1.0
276071307,1.0,1.0,-1.0,-1.0
276071308,1.0,2.0,2.0,2.0
276071309,-2.0,-2.0,-2.0,-2.0
276071310,-2.0,-1.0,2.0,2.0
276071311,1.0,2.0,2.0,2.0
276071312,2.0,2.0,2.0,2.0
276071313,2.0,2.0,2.0,2.0
276071314,1.0,1.0,2.0,2.0
276071315,1.0,-1.0,-1.0,-1.0
276071316,1.0,1.0,-1.0,1.0
276071317,2.0,2.0,2.0,2.0
276071318,1.0,2.0,2.0,1.0
276071319,2.0,1.0,2.0,2.0
276071320,1.0,1.0,2.0,1.0
276071321,1.0,1.0,2.0,2.0
276071322,1.0,1.0,2.0,2.0
276071323,1.0,2.0,2.0,2.0
276071324,1.0,1.0,2.0,1.0
276071325,1.0,1.0,1.0,1.0
276071326,1.0,1.0,1.0,1.0
276071327,2.0,1.0,1.0,1.0
276071328,1.0,1.0,2.0,1.0
276071329,2.0,1.0,2.0,2.0
276071330,1.0,1.0,2.0,1.0
276071331,1.0,1.0,2.0,1.0
276071332,2.0,1.0,2.0,2.0
276071333,1.0,1.0,2.0,1.0
276071334,1.0,1.0,1.0,1.0
276071335,1.0,1.0,2.0,1.0
276071336,1.0,2.0,2.0,2.0
276071337,2.0,2.0,2.0,2.0
276071338,2.0,2.0,2.0,2.0
276071339,2.0,2.0,2.0,2.0
276071340,2.0,2.0,2.0,2.0
276071341,-1.0,-1.0,-1.0,-1.0
276071342,1.0,1.0,2.0,1.0
276071343,1.0,2.0,1.0,1.0
276071344,1.0,-1.0,2.0,-1.0
276071345,1.0,-1.0,2.0,1.0
276071346,2.0,2.0,2.0,2.0
276071347,1.0,1.0,2.0,1.0
276071348,-1.0,2.0,2.0,2.0
276071349,2.0,2.0,2.0,2.0
276071350,1.0,2.0,2.0,2.0
276071351,2.0,2.0,2.0,2.0
276071352,2.0,2.0,2.0,2.0
276071353,2.0,2.0,2.0,2.0
276071354,1.0,2.0,2.0,2.0
276071355,1.0,1.0,2.0,1.0
276071356,1.0,2.0,2.0,2.0
276071357,2.0,2.0,2.0,2.0
276071358,1.0,1.0,2.0,2.0
276071359,2.0,2.0,2.0,2.0
276071360,2.0,2.0,2.0,2.0
276071361,2.0,1.0,2.0,2.0
276071362,2.0,2.0,2.0,2.0
276071363,2.0,2.0,2.0,2.0
276071364,2.0,2.0,2.0,2.0
276071365,1.0,-1.0,-2.0,2.0
276071366,1.0,1.0,1.0,1.0
276071367,2.0,2.0,2.0,2.0
276071368,2.0,-1.0,-1.0,-1.0
276071369,1.0,1.0,2.0,1.0
276071370,1.0,2.0,2.0,2.0
276071371,2.0,2.0,2.0,2.0
276071372,1.0,1.0,1.0,1.0
276071373,-1.0,-1.0,-1.0,-1.0
