D_INTERVIEW,Q165,Q166,Q167,Q168
528071087,-1,-1,2,-1
528071088,-2,-2,-2,-2
528071089,2,2,2,2
528071090,2,2,2,2
528071091,-1,2,2,2
528071092,2,2,2,2
528071093,-1,-1,-1,-1
528071094,2,2,2,2
528071095,2,2,2,2
528071096,1,-1,2,2
528071097,1,1,2,1
528071098,2,2,2,2
528071099,2,2,2,2
528071100,1,1,1,1
528071101,2,1,2,1
528071102,1,1,-1,-1
528071103,2,2,2,2
528071104,2,2,2,2
528071105,1,1,2,1
528071106,-1,-1,2,1
528071107,-1,-1,2,-1
528071108,2,2,2,2
528071109,1,2,2,2
528071110,1,1,-1,-1
528071111,2,2,2,2
528071112,2,2,2,2
528071113,2,2,2,2
528071114,2,1,2,2
528071115,1,1,2,2
528071116,2,2,2,2
528071117,2,1,2,2
528071118,1,1,1,1
528071119,1,1,1,1
528071120,2,2,2,2
528071121,2,2,2,2
528071122,1,-1,-1,-1
528071123,1,1,1,1
528071124,2,2,2,2
528071125,-1,-1,-1,-1
528071126,2,2,2,2
528071127,2,2,2,2
528071128,1,1,-1,-1
528071129,2,2,2,2
528071130,2,2,2,2
528071131,2,2,2,2
528071132,1,1,2,2
528071133,-1,-1,-1,-1
528071134,-5,-5,-5,-5
528071135,-5,-5,-5,-5
528071136,1,1,2,2
528071137,2,2,2,2
528071138,2,2,2,2
528071139,2,2,2,2
528071140,2,2,2,2
528071141,-2,-2,-2,-2
528071142,-2,-2,-2,-2
528071143,1,1,2,1
528071144,1,-1,2,-1
528071145,2,-1,2,2
528071146,2,-1,2,2
528071147,2,2,2,2
528071148,2,2,2,2
528071149,2,2,2,2
528071150,1,1,1,1
528071151,2,2,2,2
528071152,1,2,2,2
528071153,2,2,2,2
528071154,2,2,2,2
528071155,2,-1,2,2
528071156,2,2,2,2
528071157,1,2,2,2
528071158,2,2,2,2
528071159,1,2,2,2
528071160,1,1,1,1
528071161,2,2,2,2
528071162,2,1,2,2
528071163,2,2,2,2
528071164,2,2,2,2
528071165,1,1,1,1
528071166,-5,1,2,2
528071167,-1,-1,2,2
528071168,2,2,2,2
528071169,2,2,2,2
528071170,2,1,2,1
528071171,2,2,2,2
528071172,1,2,2,1
528071173,2,2,2,2
528071174,-1,1,2,2
528071175,-1,1,2,-1
528071176,-5,-5,-5,-5
528071177,2,-1,-1,-1
528071178,2,-1,2,2
528071179,1,1,1,1
528071180,-1,-1,-1,-1
528071181,-5,-5,-5,-5
528071182,1,1,1,1
528071183,2,2,2,2
528071184,1,2,2,1
528071185,2,2,2,2
528071186,2,1,2,2
528071187,1,1,2,1
528071188,2,2,2,2
528071189,1,1,1,1
528071190,1,1,2,1
528071191,1,2,2,2
528071192,-2,-2,-2,-2
528071193,2,2,2,2
528071194,2,2,2,2
528071195,2,-1,2,-1
528071196,1,-1,1,1
528071197,2,2,2,2
528071198,2,2,2,2
528071199,1,2,2,2
528071200,-1,1,2,2
528071201,-1,-1,2,2
528071202,1,-1,2,1
528071203,-5,-5,-5,-5
528071204,2,2,2,2
528071205,1,-1,-1,-1
528071206,2,-1,2,2
528071207,2,2,2,2
528071208,2,2,2,2
528071209,2,2,2,2
528071210,1,2,2,1
528071211,2,2,2,2
528071212,2,2,2,2
528071213,1,-2,1,1
528071214,1,1,1,1
528071215,2,2,2,2
528071216,1,1,1,1
528071217,1,1,1,1
528071218,2,2,2,2
528071219,2,1,2,2
528071220,2,2,2,2
528071221,1,1,2,1
528071222,2,2,2,2
528071223,2,2,2,2
528071224,2,2,2,2
528071225,2,2,2,2
528071226,2,2,2,2
528071227,1,1,2,1
528071228,1,1,1,1
528071229,1,1,2,1
528071230,2,2,2,2
528071231,-5,-5,-5,-5
528071232,2,2,2,2
528071233,1,1,1,1
528071234,2,2,2,2
528071235,1,1,1,1
528071236,1,1,1,1
528071237,1,2,2,1
528071238,2,2,2,2
528071239,1,2,2,2
528071240,-1,-1,2,2
528071241,2,2,2,2
528071242,2,1,2,2
528071243,2,2,2,2
528071244,1,-1,2,1
528071245,-5,-5,-5,-5
528071246,1,1,-5,-5
528071247,-2,2,2,2
528071248,2,2,2,2
528071249,2,-1,2,-1
528071250,1,1,2,2
528071251,-5,-5,-5,-5
528071252,1,1,1,1
528071253,-1,-1,2,2
528071254,2,-1,2,2
528071255,2,2,2,2
528071256,1,1,1,1
528071257,2,1,2,-1
528071258,2,2,2,2
528071259,2,2,2,2
528071260,-5,-5,-5,-5
528071261,2,2,2,2
528071262,2,2,2,2
528071263,2,2,2,2
528071264,2,2,2,2
528071265,2,2,2,2
528071266,2,2,2,2
528071267,2,2,2,2
528071268,2,2,2,2
528071269,2,-1,2,2
528071270,1,1,1,1
528071271,2,2,2,2
528071272,2,2,2,2
528071273,-1,-1,-1,-1
528071274,1,2,2,2
528071275,1,1,2,-1
528071276,2,2,2,2
528071277,1,2,2,2
528071278,2,2,2,2
528071279,1,2,2,2
528071280,1,1,-1,1
528071281,2,2,2,2
528071282,-1,-1,-1,1
528071283,2,1,2,2
528071284,2,-1,2,1
528071285,2,-1,2,2
528071286,-2,-2,-2,-2
528071287,2,1,2,2
528071288,1,1,1,1
528071289,1,-1,-1,-1
528071290,1,1,-1,-1
528071291,2,2,2,2
528071292,1,-1,2,1
528071293,2,2,2,2
528071294,-1,2,2,2
528071295,2,1,2,2
528071296,1,2,2,2
528071297,2,-1,2,2
528071298,1,2,2,2
528071299,-2,-2,-2,-2
528071300,2,2,2,2
528071301,2,2,2,2
528071302,1,2,2,2
528071303,1,1,2,2
528071304,1,1,1,1
528071305,2,1,2,2
528071306,1,1,1,1
528071307,1,1,2,1
528071308,2,2,2,2
528071309,-1,-1,-1,-1
528071310,2,2,2,2
528071311,1,1,2,2
528071312,1,1,-1,1
528071313,1,1,2,1
528071314,2,2,2,2
528071315,2,-1,2,2
528071316,-1,2,2,2
528071317,-1,-1,-1,-1
528071318,2,2,2,2
528071319,-5,-5,-5,-5
528071320,1,1,1,1
528071321,-1,-1,2,-1
528071322,1,2,2,1
528071323,-5,-5,-5,-5
528071324,2,2,2,2
528071325,1,-1,-1,-1
528071326,1,2,2,2
528071327,1,-1,-1,-1
528071328,2,-1,2,-1
528071329,2,2,2,2
528071330,2,-1,2,2
528071331,2,2,2,2
528071332,2,2,2,2
528071333,2,2,2,2
528071334,2,2,2,2
528071335,2,2,2,2
528071336,2,2,2,2
528071337,-1,-1,2,-1
528071338,1,1,1,1
528071339,2,-1,-1,-1
528071340,1,1,2,1
528071341,2,-1,2,2
528071342,2,2,2,2
528071343,-1,-1,-2,-2
528071344,2,1,2,2
528071345,2,2,2,2
528071346,-1,1,2,2
528071347,2,2,2,2
528071348,-5,-5,-5,-5
528071349,2,1,2,2
528071350,1,1,2,1
528071351,2,1,2,2
528071352,1,1,-1,-1
528071353,2,1,2,2
528071354,2,2,2,2
528071355,2,2,2,2
528071356,2,2,2,2
528071357,-1,-1,2,2
528071358,2,1,2,2
528071359,-5,-5,-5,-5
528071360,-5,-1,-5,-1
528071361,-1,2,2,2
528071362,2,2,2,2
528071363,1,1,1,1
528071364,1,1,2,1
528071365,1,1,2,1
528071366,2,2,2,2
528071367,2,1,2,1
528071368,2,2,2,2
528071369,1,2,2,2
528071370,2,2,2,2
528071371,2,-1,1,2
528071372,2,1,2,2
528071373,1,1,1,1
528071374,2,-1,2,2
528071375,1,1,-5,1
528071376,2,1,2,2
528071377,2,2,2,2
528071378,-1,1,2,-1
528071379,-1,-1,2,2
528071380,1,1,1,1
528071381,2,2,2,2
528071382,1,1,1,1
528071383,2,2,2,2
528071384,1,1,-1,-1
528071385,2,-1,2,2
528071386,1,1,2,1
528071387,1,-1,-1,1
528071388,1,-1,-1,1
528071389,-1,-1,-1,-1
528071390,1,2,2,2
528071391,-5,-2,-2,-2
528071392,-1,-1,-1,-1
528071393,1,1,2,2
528071394,1,1,1,1
528071395,2,2,2,2
528071396,2,2,2,2
528071397,2,2,2,2
528071398,1,1,1,1
528071399,1,2,2,1
528071400,2,2,2,2
528071401,2,2,2,2
528071402,1,2,1,1
528071403,2,2,2,2
528071404,-2,-2,-2,-2
528071405,-1,1,1,1
528071406,2,2,2,2
528071407,-1,-1,-1,-1
528071408,2,2,2,2
528071409,2,2,2,2
528071410,2,2,2,2
528071411,1,1,1,1
528071412,2,2,2,2
528071413,2,2,2,2
528071414,1,2,2,1
528071415,1,1,1,1
528071416,-1,-1,-1,-1
528071417,1,1,1,1
528071418,2,2,2,2
528071419,1,1,1,1
528071420,1,1,1,1
528071421,1,2,2,2
528071422,1,1,2,2
528071423,2,1,2,1
528071424,1,2,2,2
528071425,2,2,2,2
528071426,2,2,2,2
528071427,2,1,2,2
528071428,2,2,2,2
528071429,2,2,2,2
528071430,-1,-1,2,1
528071431,1,1,1,1
528071432,-1,-1,-1,-1
528071433,-5,-5,-5,-5
528071434,1,1,2,1
528071435,1,1,1,1
528071436,2,2,2,2
528071437,2,-1,2,2
528071438,2,2,2,2
528071439,2,-1,2,2
528071440,2,-1,2,2
528071441,2,-1,2,2
528071442,1,-1,2,1
528071443,1,1,2,2
528071444,1,1,2,1
528071445,1,-1,-1,-1
528071446,1,1,1,1
528071447,-5,-5,-5,-5
528071448,1,1,1,1
528071449,-2,-2,-2,-2
528071450,2,-1,2,2
528071451,2,-1,2,-1
528071452,-5,-5,-5,-5
528071453,1,1,1,1
528071454,2,2,2,2
528071455,2,1,2,2
528071456,1,-1,1,1
528071457,1,1,1,1
528071458,1,-1,2,2
528071459,1,-1,1,1
528071460,2,2,2,2
528071461,2,2,2,2
528071462,2,-1,-1,-1
528071463,2,1,2,1
528071464,1,2,2,1
528071465,2,1,2,2
528071466,1,1,1,1
528071467,2,2,2,2
528071468,2,1,2,2
528071469,1,1,2,2
528071470,1,1,2,2
528071471,1,1,1,1
528071472,1,1,1,1
528071473,2,2,2,2
528071474,-5,-5,-5,-5
528071475,-5,-5,-5,-5
528071476,2,1,2,2
528071477,1,1,1,1
528071478,2,2,2,2
528071479,2,2,2,2
528071480,2,-1,2,2
528071481,2,2,2,2
528071482,2,2,2,2
528071483,1,1,2,2
528071484,2,2,2,2
528071485,2,1,2,2
528071486,2,2,2,2
528071487,-1,-1,-1,-1
528071488,1,-1,-1,-1
528071489,2,2,2,2
528071490,-1,1,2,-1
528071491,1,-1,2,2
528071492,1,1,2,1
528071493,2,-1,2,-1
528071494,2,2,2,2
528071495,1,-1,-1,-1
528071496,1,1,1,1
528071497,1,1,1,1
528071498,2,2,2,-1
528071499,2,2,2,2
528071500,2,1,2,2
528071501,1,1,1,1
528071502,1,2,-1,1
528071503,2,2,2,2
528071504,2,1,2,2
528071505,2,2,2,2
528071506,2,-1,2,-1
528071507,-5,-5,-5,-5
528071508,1,2,2,2
528071509,1,1,1,1
528071510,-5,-5,-5,-5
528071511,-5,-5,-5,-5
528071512,2,2,2,2
528071513,-1,1,2,2
528071514,-1,-1,-1,-1
528071515,2,1,2,2
528071516,2,2,2,2
528071517,2,2,2,2
528071518,1,1,2,2
528071519,-5,-5,-5,-5
528071520,2,2,2,2
528071521,2,2,2,2
528071522,2,-1,2,2
528071523,-1,-1,-1,-1
528071524,1,1,1,1
528071525,1,2,2,2
528071526,2,-1,2,-1
528071527,2,-1,2,2
528071528,2,1,2,1
528071529,-5,1,2,1
528071530,-1,-1,2,2
528071531,2,2,2,2
528071532,1,1,2,2
528071533,1,2,2,2
528071534,2,-1,2,2
528071535,1,1,1,1
528071536,2,-1,2,-1
528071537,1,1,1,1
528071538,1,1,1,1
528071539,2,2,2,2
528071540,2,2,2,2
528071541,2,1,2,2
528071542,-2,-2,2,-2
528071543,-5,2,2,2
528071544,2,1,2,2
528071545,2,1,2,2
528071546,2,1,2,2
528071547,2,2,2,2
528071548,1,1,1,1
528071549,2,2,2,2
528071550,2,1,2,-1
528071551,1,1,1,1
528071552,1,-1,2,2
528071553,1,2,2,2
528071554,-1,-1,-1,-1
528071555,-1,-1,-1,-1
528071556,2,2,2,2
528071557,2,-1,2,-1
528071558,2,2,2,2
528071559,2,2,2,2
528071560,1,-1,2,2
528071561,2,2,2,2
528071562,2,2,2,2
528071563,2,1,2,1
528071564,2,2,2,2
528071565,2,-1,2,-1
528071566,2,2,2,2
528071567,2,2,2,2
528071568,2,2,2,2
528071569,-1,-1,-1,-1
528071570,1,2,2,1
528071571,2,2,2,2
528071572,1,1,2,1
528071573,1,1,2,2
528071574,1,1,-1,-1
528071575,2,1,2,2
528071576,2,-1,2,2
528071577,-1,-1,2,2
528071578,-1,-1,-1,-1
528071579,1,1,2,2
528071580,2,2,2,2
528071581,2,2,2,2
528071582,2,2,2,2
528071583,2,2,2,2
528071584,-2,1,2,2
528071585,2,2,2,2
528071586,2,-1,2,2
528071587,1,-1,2,2
528071588,2,1,2,2
528071589,1,1,1,1
528071590,-1,-1,-1,-1
528071591,2,2,2,2
528071592,2,2,2,2
528071593,-1,-1,-1,-1
528071594,1,1,2,1
528071595,-1,2,2,2
528071596,1,1,2,2
528071597,2,2,2,2
528071598,2,2,2,2
528071599,2,2,2,2
528071600,1,1,1,1
528071601,2,-1,2,2
528071602,-5,-5,-5,-5
528071603,1,-5,-5,-5
528071604,-5,-5,-5,-5
528071605,2,1,2,2
528071606,2,2,2,2
528071607,2,2,2,2
528071608,1,1,-1,1
528071609,-1,2,2,2
528071610,2,2,2,2
528071611,2,1,2,2
528071612,2,1,2,2
528071613,2,1,2,2
528071614,2,2,2,2
528071615,2,2,2,2
528071616,2,1,2,2
528071617,2,2,2,2
528071618,1,1,2,1
528071619,1,-1,-1,1
528071620,1,1,1,1
528071621,2,2,2,2
528071622,1,2,2,1
528071623,2,-1,2,2
528071624,2,2,2,2
528071625,2,2,2,2
528071626,2,-1,2,2
528071627,2,2,2,2
528071628,2,2,2,2
528071629,1,1,1,1
528071630,1,1,2,1
528071631,2,2,2,2
528071632,2,2,2,2
528071633,2,2,2,2
528071634,1,2,2,2
528071635,-1,-1,-1,-1
528071636,2,2,2,2
528071637,1,2,2,2
528071638,2,2,2,2
528071639,2,-1,-1,-1
528071640,2,2,2,2
528071641,2,2,2,2
528071642,-5,-5,-5,-5
528071643,1,1,1,1
528071644,1,-1,-1,1
528071645,1,1,-1,-1
528071646,-5,-5,-5,-5
528071647,1,2,-1,-1
528071648,2,2,2,2
528071649,2,2,2,2
528071650,1,-1,2,1
528071651,-1,-1,-1,-1
528071652,2,1,2,2
528071653,-5,-5,-5,-5
528071654,2,2,2,2
528071655,-5,-5,-5,-5
528071656,1,-1,2,2
528071657,2,2,2,2
528071658,-1,2,2,-1
528071659,2,2,2,2
528071660,2,-1,2,2
528071661,2,1,2,2
528071662,1,-1,-1,-1
528071663,1,2,2,2
528071664,1,-1,2,1
528071665,1,1,1,1
528071666,2,-1,2,2
528071667,1,2,2,1
528071668,2,2,2,2
528071669,2,2,2,2
528071670,2,2,2,2
528071671,1,1,-1,1
528071672,2,1,2,2
528071673,1,2,2,1
528071674,-1,1,-1,-1
528071675,1,1,-1,1
528071676,1,1,2,1
528071677,1,1,2,2
528071678,1,1,1,1
528071679,-5,1,2,2
528071680,-5,-5,-5,-5
528071681,2,2,2,2
528071682,2,1,2,1
528071683,1,2,2,1
528071684,2,2,2,2
528071685,2,2,2,2
528071686,2,2,2,2
528071687,1,1,1,1
528071688,2,2,2,2
528071689,2,2,2,2
528071690,1,1,2,2
528071691,2,2,2,2
528071692,-5,-5,-5,-5
528071693,1,1,1,1
528071694,2,2,2,2
528071695,-1,-1,-1,-1
528071696,2,2,2,2
528071697,2,2,2,2
528071698,2,2,2,2
528071699,1,1,1,1
528071700,1,-1,-1,1
528071701,2,2,2,2
528071702,2,2,2,2
528071703,2,2,2,2
528071704,2,-1,2,2
528071705,1,2,2,2
528071706,2,2,2,2
528071707,1,1,2,-1
528071708,1,2,2,2
528071709,-1,-1,-1,-1
528071710,2,-1,2,2
528071711,2,2,2,2
528071712,2,2,2,2
528071713,1,1,1,1
528071714,2,2,2,2
528071715,2,2,2,2
528071716,1,2,-1,-1
528071717,2,2,2,2
528071718,1,1,2,1
528071719,2,2,2,2
528071720,2,2,2,2
528071721,2,2,2,2
528071722,2,2,2,2
528071723,-1,-1,-1,-1
528071724,2,2,2,2
528071725,2,2,2,2
528071726,-1,2,2,2
528071727,-5,-5,-5,-2
528071728,2,1,2,1
528071729,2,1,2,2
528071730,2,-1,2,2
528071731,-5,-5,-5,-5
528071732,2,2,2,2
528071733,-1,-1,-1,-1
528071734,1,1,-5,-1
528071735,1,1,1,1
528071736,2,2,2,2
528071737,2,2,2,2
528071738,2,2,2,2
528071739,2,2,2,2
528071740,2,-1,2,2
528071741,2,-1,2,2
528071742,1,-1,2,1
528071743,2,2,2,2
528071744,2,2,2,2
528071745,2,-1,2,2
528071746,1,1,1,1
528071747,2,2,2,2
528071748,1,1,2,1
528071749,1,1,1,1
528071750,1,2,2,2
528071751,-1,-1,-1,-1
528071752,1,2,2,2
528071753,2,1,2,2
528071754,2,2,2,2
528071755,1,1,1,1
528071756,1,2,2,1
528071757,2,1,2,2
528071758,1,1,1,1
528071759,1,1,1,1
528071760,2,2,2,2
528071761,2,2,2,2
528071762,2,1,2,2
528071763,1,1,1,1
528071764,1,1,2,1
528071765,2,2,2,2
528071766,2,2,2,2
528071767,-1,-1,-1,-1
528071768,1,-1,2,2
528071769,2,2,2,2
528071770,1,2,1,1
528071771,2,2,2,2
528071772,1,-1,-1,-1
528071773,2,2,2,2
528071774,1,1,1,1
528071775,2,2,2,2
528071776,1,2,2,2
528071777,-1,1,-1,-1
528071778,2,2,2,2
528071779,-1,-1,-1,-1
528071780,-1,-1,-1,-1
528071781,1,1,1,1
528071782,2,2,2,2
528071783,1,1,-1,1
528071784,2,2,2,2
528071785,-5,-5,-5,-5
528071786,1,1,-1,-1
528071787,1,-1,2,-1
528071788,2,2,2,2
528071789,-1,-1,-1,1
528071790,1,1,1,1
528071791,1,2,2,2
528071792,-1,-1,-1,-1
528071793,2,1,2,2
528071794,2,2,2,2
528071795,-5,-5,-5,-5
528071796,1,-1,-1,-1
528071797,2,1,2,-1
528071798,-5,-5,-5,-5
528071799,1,1,1,1
528071800,2,-1,-1,-1
528071801,2,2,2,2
528071802,2,-1,2,2
528071803,-1,-1,-1,-1
528071804,2,-1,2,2
528071805,-1,2,2,2
528071806,-1,-1,-1,-1
528071807,2,2,2,2
528071808,-1,1,-1,-1
528071809,2,2,2,2
528071810,1,1,1,1
528071811,2,2,2,2
528071812,1,1,1,1
528071813,-1,2,2,2
528071814,1,-1,-1,-1
528071815,2,2,2,2
528071816,-5,-5,-5,-5
528071817,1,1,1,1
528071818,1,1,1,1
528071819,2,2,2,2
528071820,2,-1,2,2
528071821,-1,-1,-1,-1
528071822,-5,-5,-5,-5
528071823,1,1,2,2
528071824,2,-1,-1,-1
528071825,2,-1,2,2
528071826,-5,-5,-5,-5
528071827,2,2,2,2
528071828,-1,-1,2,2
528071829,2,2,2,2
528071830,2,2,2,2
528071831,1,1,1,1
528071832,1,2,2,2
528071833,1,1,1,1
528071834,2,-1,2,2
528071835,2,1,2,1
528071836,2,1,2,2
528071837,2,1,2,2
528071838,1,-1,2,2
528071839,2,-1,2,-1
528071840,1,1,1,1
528071841,1,1,2,1
528071842,2,-1,2,2
528071843,1,1,-1,1
528071844,2,2,2,2
528071845,1,2,2,2
528071846,1,2,2,2
528071847,2,2,2,2
528071848,2,1,2,2
528071849,-1,-1,-1,-1
528071850,2,2,2,2
528071851,1,1,-1,-1
528071852,1,1,1,1
528071853,2,2,2,2
528071854,1,1,-5,1
528071855,1,-5,-1,1
528071856,1,2,2,2
528071857,2,2,2,2
528071858,-1,-1,2,2
528071859,2,2,2,2
528071860,2,1,2,2
528071861,2,2,2,2
528071862,1,2,2,2
528071863,1,1,1,1
528071864,2,2,2,2
528071865,1,1,2,1
528071866,-1,-1,2,-1
528071867,-1,-1,2,2
528071868,2,2,2,2
528071869,2,2,2,2
528071870,2,2,2,2
528071871,2,1,2,2
528071872,2,-1,2,-1
528071873,1,1,2,1
528071874,-1,2,2,-1
528071875,1,2,2,1
528071876,1,1,1,1
528071877,1,-1,-1,-1
528071878,2,2,2,2
528071879,2,2,2,2
528071880,2,2,2,2
528071881,-1,-1,-1,-1
528071882,2,1,2,2
528071883,-1,-1,-1,-1
528071884,2,2,2,2
528071885,2,2,2,2
528071886,2,1,2,2
528071887,2,2,2,2
528071888,2,-1,2,2
528071889,-1,-1,-1,-1
528071890,1,2,1,1
528071891,1,1,2,2
528071892,1,-1,2,-1
528071893,1,-1,2,2
528071894,1,1,-1,-1
528071895,1,1,2,2
528071896,1,2,1,1
528071897,2,2,2,2
528071898,2,2,2,2
528071899,2,2,2,2
528071900,2,2,2,2
528071901,1,1,1,1
528071902,1,1,2,1
528071903,2,2,2,2
528071904,1,-1,2,-1
528071905,2,2,2,2
528071906,2,2,2,2
528071907,1,2,2,1
528071908,-1,-1,2,2
528071909,2,2,2,2
528071910,2,-1,2,2
528071911,2,2,2,2
528071912,2,2,2,2
528071913,2,2,2,2
528071914,1,1,-1,-1
528071915,1,1,2,1
528071916,2,-1,2,2
528071917,2,2,2,2
528071918,1,1,2,1
528071919,1,-1,2,2
528071920,-5,2,2,2
528071921,1,-1,-1,1
528071922,2,2,2,2
528071923,1,-1,2,-1
528071924,2,2,2,2
528071925,2,2,2,2
528071926,2,1,2,2
528071927,1,1,1,1
528071928,2,2,2,2
528071929,2,2,2,2
528071930,1,1,1,1
528071931,2,2,2,2
528071932,1,-1,2,2
528071933,1,1,1,1
528071934,2,2,2,2
528071935,-5,-5,-5,-5
528071936,1,1,2,2
528071937,1,1,2,2
528071938,2,2,2,2
528071939,2,2,2,2
528071940,1,2,2,1
528071941,2,2,2,2
528071942,2,2,2,2
528071943,-5,-5,-5,-5
528071944,2,-1,2,2
528071945,1,1,-1,1
528071946,2,2,2,2
528071947,1,1,-5,-5
528071948,1,-1,2,2
528071949,-2,-2,-2,-2
528071950,2,2,2,2
528071951,1,-1,-1,-1
528071952,1,1,1,1
528071953,2,2,2,2
528071954,2,2,2,2
528071955,2,2,2,2
528071956,-5,-5,-5,-5
528071957,2,2,2,2
528071958,1,1,2,1
528071959,2,-1,2,-1
528071960,2,2,2,2
528071961,2,-1,2,2
528071962,2,2,2,2
528071963,2,2,2,2
528071964,1,1,2,2
528071965,2,2,2,2
528071966,2,2,2,2
528071967,1,1,2,1
528071968,2,2,2,2
528071969,2,2,2,2
528071970,2,2,2,2
528071971,2,2,2,2
528071972,-1,-1,2,-1
528071973,2,1,2,1
528071974,2,1,2,2
528071975,-1,2,2,2
528071976,-1,2,2,-1
528071977,-1,-1,-1,-1
528071978,1,1,1,1
528071979,1,-1,-1,-1
528071980,1,-1,2,-1
528071981,2,2,2,2
528071982,2,2,2,2
528071983,2,-1,2,2
528071984,-1,2,2,2
528071985,1,1,2,2
528071986,2,2,2,2
528071987,2,2,2,2
528071988,1,-1,-1,-1
528071989,2,-1,2,2
528071990,1,2,2,1
528071991,2,-1,2,2
528071992,2,2,2,2
528071993,-1,1,2,2
528071994,1,2,2,2
528071995,1,1,2,2
528071996,1,1,1,1
528071997,2,2,2,2
528071998,2,2,2,2
528071999,-1,-1,-1,-1
528072000,2,1,2,1
528072001,2,2,2,2
528072002,2,1,2,1
528072003,1,1,1,1
528072004,2,2,2,2
528072005,-5,-5,-5,-5
528072006,2,-1,-1,1
528072007,1,1,1,1
528072008,2,2,2,2
528072009,2,2,2,2
528072010,2,2,2,2
528072011,2,2,2,2
528072012,1,1,1,1
528072013,2,-1,2,2
528072014,-2,-2,-2,-2
528072015,1,1,2,1
528072016,2,2,2,2
528072017,-2,2,2,2
528072018,1,2,2,2
528072019,-5,-5,-5,-5
528072020,-1,1,1,1
528072021,1,-1,2,1
528072022,1,1,2,1
528072023,2,1,1,1
528072024,2,2,2,2
528072025,1,1,1,1
528072026,2,2,2,2
528072027,2,2,2,2
528072028,2,2,2,2
528072029,2,2,2,2
528072030,2,2,2,2
528072031,-1,-1,-1,-1
528072032,1,1,1,1
528072033,2,-1,2,2
528072034,-5,-5,-5,-5
528072035,2,2,2,2
528072036,2,2,2,2
528072037,1,1,-1,-1
528072038,1,1,1,1
528072039,1,1,1,1
528072040,-1,1,-1,1
528072041,2,2,2,2
528072042,-1,-1,2,-1
528072043,1,1,-1,-1
528072044,2,2,2,2
528072045,1,1,1,1
528072046,2,2,2,2
528072047,1,1,2,2
528072048,2,2,2,2
528072049,2,2,2,2
528072050,1,-1,2,1
528072051,2,1,2,1
528072052,1,1,1,1
528072053,2,2,2,2
528072054,2,2,2,2
528072055,1,2,2,1
528072056,2,1,2,1
528072057,2,2,2,2
528072058,1,1,2,1
528072059,-1,1,2,2
528072060,2,2,2,2
528072061,2,2,2,2
528072062,2,2,2,2
528072063,1,-1,2,-1
528072064,2,2,2,2
528072065,2,2,2,2
528072066,1,1,2,2
528072067,2,2,2,2
528072068,2,2,-1,-1
528072069,2,2,2,2
528072070,-5,-5,-5,-5
528072071,1,-1,-1,-1
528072072,2,1,-1,-1
528072073,1,1,2,2
528072074,2,2,2,2
528072075,2,2,2,2
528072076,2,-1,2,-1
528072077,2,2,2,2
528072078,2,2,2,2
528072079,1,1,1,1
528072080,2,2,2,2
528072081,2,2,2,2
528072082,2,-1,2,2
528072083,-2,-1,-1,-1
528072084,-1,-1,2,-1
528072085,2,2,2,2
528072086,1,2,2,2
528072087,1,1,2,1
528072088,1,2,2,2
528072089,2,2,2,2
528072090,2,1,2,2
528072091,1,1,-1,1
528072092,1,2,2,2
528072093,2,-1,2,2
528072094,2,2,2,2
528072095,2,2,2,2
528072096,1,1,1,1
528072097,2,2,2,2
528072098,1,2,2,1
528072099,1,2,2,2
528072100,2,1,1,1
528072101,1,1,-1,-1
528072102,-5,-5,-5,-5
528072103,2,-1,2,2
528072104,2,2,2,2
528072105,-1,-1,2,-1
528072106,2,-1,2,2
528072107,1,1,1,1
528072108,2,2,2,2
528072109,2,1,2,1
528072110,2,2,2,2
528072111,1,1,2,1
528072112,2,2,2,2
528072113,1,1,1,1
528072114,-5,-5,-5,-5
528072115,2,-1,2,2
528072116,2,2,2,2
528072117,2,2,2,2
528072118,2,-1,2,1
528072119,2,2,2,2
528072120,2,2,2,2
528072121,2,2,2,2
528072122,-5,-5,-5,-5
528072123,1,1,1,1
528072124,-1,-1,2,2
528072125,-1,-1,-1,-1
528072126,2,2,2,2
528072127,-1,-1,2,2
528072128,-2,-2,-2,-2
528072129,2,2,2,-1
528072130,2,2,2,2
528072131,2,1,2,1
528072132,2,1,2,2
528072133,2,2,2,2
528072134,1,2,2,1
528072135,2,2,2,2
528072136,-1,-1,-1,-1
528072137,2,2,2,2
528072138,2,2,2,2
528072139,1,1,2,1
528072140,1,1,-5,-5
528072141,2,2,2,2
528072142,2,2,2,2
528072143,1,1,-1,-1
528072144,-1,1,2,2
528072145,1,1,2,1
GPT-OSS_120B_baseline,2,2,2,2
LLAMA3_1_70B_baseline,2,2,2,2
LLAMA3_70B_baseline,2,2,2,1
PHI3_INSTRUCT_baseline,1,1,2,1
QWEN2_5VL_32B_baseline,0,1,0,1
QWEN2_5VL_72B_baseline,2,2,2,2
QWEN2_5VL_7B_baseline,1,1,1,1
QWEN3_32B_baseline,2,2,2,2
QWEN_7B_baseline,2,2,2,2
GPT_4O_baseline,2,2,2,2
GPT-OSS_120B_chainofthought,2,2,2,2
LLAMA3_1_70B_chainofthought,2,2,2,2
LLAMA3_70B_chainofthought,1,1,1,1
PHI3_INSTRUCT_chainofthought,1,1,1,1
QWEN2_5VL_32B_chainofthought,1,1,1,1
QWEN2_5VL_72B_chainofthought,2,1,2,2
QWEN2_5VL_7B_chainofthought,1,1,1,1
QWEN3_32B_chainofthought,2,2,2,2
