D_INTERVIEW,Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q190,Q191,Q192,Q193,Q194,Q195
484070328,2,2,2,2,10,10,8,7,6,8,9,10,1,1,1,1,1,10,1
484070329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070330,1,1,1,1,1,5,5,5,5,10,1,5,1,1,1,1,10,1,5
484070331,5,1,1,1,1,2,3,1,1,3,1,1,1,1,1,1,1,1,1
484070332,1,1,1,1,1,1,5,5,4,5,4,1,1,1,1,5,5,1,6
484070333,6,8,5,7,7,5,5,5,8,8,8,8,6,8,8,6,5,8,8
484070334,8,7,4,4,3,2,3,7,6,7,6,7,1,1,2,2,3,3,10
484070335,5,6,4,6,2,9,3,7,7,2,1,1,1,2,1,1,1,1,3
484070336,8,10,10,7,7,8,9,9,10,10,5,7,10,7,8,8,8,8,6
484070337,5,2,3,9,2,9,9,9,5,10,1,1,1,1,1,3,4,3,3
484070338,3,7,1,1,2,5,5,7,10,10,5,-1,1,5,5,-1,3,-1,7
484070339,3,2,1,4,6,5,1,4,6,3,1,5,2,4,4,1,5,1,8
484070340,5,2,2,2,2,7,7,8,7,1,8,2,7,3,3,1,1,1,1
484070341,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070342,5,5,1,3,1,8,1,1,6,8,1,5,1,1,1,1,1,1,1
484070343,8,9,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1
484070344,1,1,1,1,1,5,10,1,5,5,1,1,1,1,1,1,1,1,10
484070345,6,10,1,1,5,9,4,8,8,5,1,10,1,5,1,1,1,9,6
484070346,9,6,1,1,1,8,10,5,2,2,1,4,1,6,1,1,6,1,1
484070347,7,4,1,1,1,1,1,1,4,1,1,1,1,4,4,1,-1,1,1
484070348,1,7,1,1,1,1,1,1,9,8,1,1,1,1,1,1,1,1,8
484070349,1,1,1,1,1,1,5,5,5,5,5,1,1,1,1,5,5,5,5
484070350,1,10,1,1,1,1,-1,1,1,5,5,1,10,1,1,5,5,1,9
484070351,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070352,8,8,8,10,10,5,10,10,6,10,10,7,10,8,8,10,8,9,10
484070353,1,1,1,1,1,5,10,8,10,1,1,1,1,1,1,1,1,1,1
484070354,10,10,1,2,1,9,8,2,7,5,1,1,1,1,1,1,1,3,1
484070355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
484070356,-1,-2,-2,6,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1
484070357,2,8,1,3,3,8,3,8,9,3,3,3,3,4,4,4,3,4,8
484070358,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
484070359,10,1,3,1,1,1,1,1,1,2,1,1,1,1,5,6,1,1,1
484070360,5,6,3,2,1,1,1,4,2,5,2,2,1,3,5,6,1,1,2
484070361,10,10,9,7,2,1,1,1,5,1,1,1,1,2,3,1,1,4,1
484070362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
484070363,10,2,5,2,2,1,1,1,1,1,1,3,1,1,1,2,1,2,2
484070364,7,8,9,10,1,1,1,2,3,1,1,1,1,1,1,1,2,2,1
484070365,10,10,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070366,10,7,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1
484070367,-1,-1,1,-1,-1,1,1,1,1,8,1,1,8,1,1,1,1,-1,-1
484070368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070369,10,10,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1
484070370,5,6,4,5,4,5,3,2,4,7,6,3,3,4,4,5,4,7,5
484070371,7,5,1,5,4,8,9,1,9,5,1,10,1,1,1,1,5,5,8
484070372,10,1,1,1,1,10,5,1,5,1,1,1,1,1,1,1,1,1,1
484070373,10,10,1,1,1,1,1,1,1,5,10,1,1,1,1,1,1,1,1
484070374,8,3,2,3,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2
484070375,8,2,2,2,1,5,6,2,10,10,5,6,6,1,2,3,2,1,2
484070376,3,4,6,5,3,4,3,2,3,4,2,3,4,2,1,7,7,7,7
484070377,9,5,10,6,9,4,7,1,1,9,1,2,2,1,1,2,9,5,1
484070378,10,3,5,5,7,6,10,8,10,7,5,5,6,3,2,3,5,3,10
484070379,5,5,1,5,3,5,5,1,7,5,1,5,1,1,1,1,7,1,1
484070380,10,9,2,6,7,9,5,9,10,10,5,6,1,6,1,2,9,2,6
484070381,8,7,6,5,8,7,7,7,3,2,2,1,4,4,8,8,8,8,8
484070382,3,4,5,5,5,4,4,4,3,2,2,6,6,8,8,4,4,4,7
484070383,6,5,3,3,8,7,7,6,6,4,3,1,1,1,1,1,1,1,1
484070384,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1
484070385,8,4,7,6,7,1,10,7,8,10,8,2,10,10,1,8,7,10,10
484070386,5,5,3,3,3,1,1,1,8,5,1,1,1,5,5,3,5,1,8
484070387,7,2,1,5,5,5,2,2,4,4,5,5,5,2,1,1,5,1,1
484070388,10,8,10,10,8,1,10,10,10,8,10,10,1,1,1,10,10,7,7
484070389,7,10,6,5,6,7,8,5,5,3,2,1,1,3,2,4,5,8,10
484070390,10,4,5,7,6,2,8,7,9,5,5,5,1,2,3,1,4,7,10
484070391,5,5,3,7,5,5,5,5,5,5,1,1,1,1,1,1,5,1,5
484070392,2,3,3,3,4,5,3,7,8,7,2,5,1,1,1,1,7,1,7
484070393,7,7,7,5,4,4,4,4,5,6,8,7,2,2,2,1,1,1,1
484070394,1,4,1,1,5,6,7,5,10,9,7,8,1,1,1,1,1,1,1
484070395,5,7,7,8,7,2,7,1,5,10,1,1,1,1,1,1,6,7,8
484070396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070397,10,5,2,1,2,5,2,2,8,5,1,8,1,1,1,1,1,1,7
484070398,6,5,1,1,1,1,1,1,1,4,1,5,1,1,1,3,4,2,3
484070399,8,7,1,1,1,10,5,1,5,8,1,1,1,5,1,1,1,1,5
484070400,10,10,9,1,8,8,1,1,10,10,1,8,1,1,1,1,5,1,10
484070401,8,7,1,8,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1
484070402,1,5,1,5,10,10,1,1,1,1,1,1,1,10,1,1,1,1,1
484070403,8,7,5,1,1,5,4,4,4,6,3,4,1,2,2,2,1,1,5
484070404,3,1,1,1,1,10,10,10,10,10,1,1,1,5,1,1,1,1,1
484070405,5,5,1,3,4,5,5,3,8,5,1,1,1,5,1,1,1,1,1
484070406,4,10,1,1,1,10,5,9,8,8,1,10,1,1,1,5,8,8,1
484070407,3,3,1,3,5,1,1,1,5,5,1,1,1,1,1,1,1,1,1
484070408,5,8,5,-1,-1,-1,-1,1,4,3,1,-1,3,3,4,-1,-1,1,3
484070409,3,3,3,7,8,5,4,9,2,1,2,1,3,9,4,8,2,8,9
484070410,6,6,1,6,2,1,4,1,5,3,2,7,8,2,2,9,1,2,5
484070411,2,8,1,4,-1,2,7,2,8,8,1,2,1,7,4,3,8,8,8
484070412,5,2,1,1,1,9,5,2,6,5,1,3,1,1,1,1,1,1,1
484070413,7,2,1,1,1,4,3,3,3,5,5,5,1,5,1,1,5,5,5
484070414,4,8,6,9,3,5,4,2,5,2,8,7,9,4,1,2,5,4,2
484070415,7,3,1,6,1,7,7,6,8,5,2,5,1,6,4,1,4,2,3
484070416,4,5,1,6,1,1,1,1,1,2,3,3,1,4,1,1,1,1,5
484070417,6,5,1,3,3,3,3,3,6,5,6,7,2,5,5,2,5,6,2
484070418,4,6,1,2,1,9,7,1,10,10,1,1,1,3,1,5,1,3,8
484070419,2,2,2,2,2,2,2,2,2,2,3,6,6,7,3,2,2,2,2
484070420,2,8,2,8,2,2,2,1,1,2,2,2,3,3,3,3,3,3,3
484070421,3,2,1,3,3,6,6,6,7,8,4,5,5,3,7,6,8,9,7
484070422,3,8,1,2,2,9,4,1,2,3,2,2,1,2,2,3,3,2,1
484070423,1,7,2,2,2,2,8,8,8,7,2,8,2,2,2,2,2,2,2
484070424,7,7,1,1,1,7,1,2,3,7,1,2,3,7,2,3,7,1,1
484070425,3,2,6,3,4,2,7,5,6,5,3,4,3,2,3,5,7,6,3
484070426,1,10,1,5,1,1,1,1,1,5,1,1,1,6,1,1,1,1,10
484070427,3,3,3,3,4,1,1,1,2,5,3,2,2,2,3,1,3,3,3
484070428,2,3,2,2,2,2,7,7,2,2,2,6,6,3,2,3,2,2,2
484070429,2,8,8,8,8,2,2,1,1,2,2,2,3,3,3,3,3,2,1
484070430,3,2,1,3,3,6,6,6,7,8,4,3,5,3,7,6,8,9,7
484070431,3,4,3,2,2,6,5,3,4,3,2,3,3,3,3,3,3,3,3
484070432,7,7,2,2,2,2,2,2,2,2,7,7,8,2,2,2,2,2,2
484070433,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070434,10,1,1,10,5,5,5,10,8,10,5,-1,1,1,1,-1,10,-1,-1
484070435,1,1,1,3,4,3,3,4,3,5,3,5,5,7,5,2,3,2,2
484070436,1,5,4,6,3,5,5,5,-1,5,7,4,1,1,3,6,5,10,1
484070437,8,7,3,3,3,3,3,2,3,4,5,6,7,3,3,4,3,3,3
484070438,7,5,6,7,4,3,2,2,7,4,4,9,9,9,9,4,3,3,3
484070439,10,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070440,3,5,6,7,8,8,3,2,2,5,6,7,7,7,2,3,7,7,1
484070441,7,5,4,4,4,3,3,3,4,4,4,5,6,6,6,7,7,8,8
484070442,10,9,8,6,9,10,10,9,10,10,5,9,1,6,7,7,9,1,2
484070443,7,8,5,3,3,4,5,8,7,7,6,9,9,3,3,4,2,2,2
484070444,3,3,4,4,5,5,6,6,2,2,2,1,1,1,1,1,1,2,2
484070445,7,7,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1
484070446,1,5,3,3,2,2,5,3,2,1,5,4,3,2,8,3,3,3,3
484070447,7,4,3,4,3,2,2,2,1,1,1,1,1,1,1,3,3,2,2
484070448,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070449,10,5,7,6,5,3,2,1,1,1,1,1,2,1,2,1,3,2,9
484070450,8,8,5,8,7,5,5,5,10,5,3,5,5,5,3,1,8,1,1
484070451,8,8,3,3,7,5,5,1,6,6,2,2,1,1,1,3,8,1,1
484070452,6,1,1,3,1,9,3,1,8,7,1,8,1,1,3,1,4,2,8
484070453,10,4,1,1,1,10,10,5,6,7,1,7,1,1,1,1,7,4,5
484070454,5,2,3,9,2,9,9,9,5,10,1,1,1,1,1,3,4,3,3
484070455,3,7,1,1,2,5,5,7,10,10,5,-1,1,5,5,-1,3,-1,7
484070456,3,2,1,4,6,5,1,4,6,3,1,5,2,4,4,1,5,1,8
484070457,5,2,2,2,2,7,7,8,7,1,8,2,7,3,3,1,1,1,1
484070458,9,3,2,2,2,9,5,3,1,8,1,5,1,1,1,1,1,1,1
484070459,9,2,1,1,1,8,5,1,4,10,1,7,1,1,1,1,6,1,2
484070460,8,6,1,5,1,1,1,1,5,2,3,1,3,1,1,1,1,3,2
484070461,2,9,1,1,5,6,6,1,6,7,3,1,5,2,1,1,1,6,3
484070462,2,1,1,1,1,6,6,5,5,9,1,6,1,4,5,1,1,1,4
484070463,5,1,1,4,4,1,6,2,4,3,1,1,5,5,7,1,4,4,5
484070464,10,5,1,7,1,5,1,5,10,10,5,10,1,10,5,1,1,1,1
484070465,8,1,1,8,3,4,4,1,5,5,10,3,1,6,1,1,2,1,1
484070466,4,6,1,1,1,3,4,5,6,1,1,6,1,7,1,1,1,1,1
484070467,1,1,1,1,7,3,5,10,2,1,10,1,1,1,1,1,1,9,1
484070468,1,1,1,1,4,1,1,8,1,1,1,1,1,1,1,1,1,1,1
484070469,9,9,2,5,7,8,5,4,5,2,1,1,2,1,1,1,1,1,1
484070470,1,6,2,5,4,4,5,-1,-1,-1,-1,-1,4,4,-1,4,-1,-1,-1
484070471,10,2,1,1,1,-1,1,1,2,-1,1,-1,-1,10,1,1,1,1,1
484070472,8,1,1,1,1,8,6,2,6,7,-1,1,1,-1,1,1,4,1,1
484070473,5,8,1,4,1,1,1,1,8,7,1,1,5,5,2,4,7,2,2
484070474,1,1,7,1,10,1,10,7,5,1,1,10,1,1,1,5,5,2,10
484070475,6,8,1,1,1,6,6,1,6,9,1,1,1,9,6,1,1,1,1
484070476,-1,-1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
484070477,3,2,6,3,2,6,3,4,3,2,3,6,7,3,4,3,4,3,2
484070478,2,8,2,3,3,3,3,3,4,4,4,4,4,7,4,7,7,7,4
484070479,1,7,10,2,1,1,10,10,1,1,10,10,1,1,8,1,1,1,1
484070480,4,1,1,5,1,1,1,1,10,1,1,10,1,1,1,5,-1,5,10
484070481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070482,3,1,1,5,1,7,3,1,10,8,1,1,1,1,1,6,1,1,1
484070483,1,8,1,1,1,1,1,1,1,2,2,1,8,8,1,1,1,1,10
484070484,10,5,1,1,1,1,1,1,10,1,1,10,1,1,1,5,1,1,5
484070485,1,5,1,5,1,6,1,1,1,5,1,1,1,5,1,1,4,1,1
484070486,6,1,1,-1,1,-1,1,1,10,1,9,8,1,1,1,1,-1,-1,9
484070487,8,2,2,2,2,7,7,1,5,6,1,5,1,3,3,3,1,1,1
484070488,9,9,2,2,5,8,2,2,3,3,1,3,3,2,4,2,2,3,4
484070489,2,2,2,6,2,5,4,1,3,8,1,2,1,6,2,1,5,5,5
484070490,5,6,5,4,7,5,6,4,5,5,6,5,7,6,5,5,5,4,6
484070491,1,9,1,1,1,1,2,7,5,3,1,4,1,3,1,6,7,1,2
484070492,3,7,5,6,6,5,8,1,10,1,1,1,5,2,1,7,2,7,2
484070493,1,1,1,7,1,8,8,8,8,10,1,5,1,1,1,1,5,1,6
484070494,4,9,4,7,6,4,6,2,4,7,1,2,4,4,4,4,7,3,8
484070495,8,8,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070496,5,1,1,5,1,10,10,1,10,10,1,1,1,1,1,1,1,1,1
484070497,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
484070498,3,4,3,5,3,6,5,5,3,2,5,5,5,5,2,1,1,2,5
484070499,10,2,2,2,2,2,2,2,8,5,1,1,1,6,1,1,5,8,10
484070500,7,1,4,1,1,5,8,2,8,5,3,5,1,7,3,1,6,1,8
484070501,3,3,1,1,1,5,5,3,10,8,1,10,1,1,1,1,7,1,10
484070502,10,6,1,1,1,1,3,1,5,1,1,1,1,3,1,1,1,1,1
484070503,4,4,1,1,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1
484070504,4,5,1,6,2,2,3,1,6,5,1,1,1,2,1,1,1,1,1
484070505,10,1,7,7,4,6,4,5,7,4,1,2,1,2,7,2,2,3,9
484070506,10,10,1,9,9,1,10,1,10,1,1,10,10,1,1,2,8,1,2
484070507,7,2,1,2,1,2,2,1,4,4,1,2,1,2,1,1,2,2,7
484070508,9,1,1,1,1,10,4,8,10,6,1,1,1,6,1,1,7,1,7
484070509,4,5,5,5,5,5,5,3,3,10,4,3,4,4,6,7,4,5,5
484070510,5,1,1,1,1,1,1,1,1,8,1,9,1,1,1,1,1,1,1
484070511,3,7,1,4,4,8,8,10,10,10,5,8,1,4,1,1,5,8,8
484070512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070513,1,-1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1
484070514,1,10,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1
484070515,3,2,1,1,1,5,5,1,5,3,1,1,1,2,1,1,1,1,1
484070516,1,5,1,5,5,1,1,1,10,1,1,10,1,1,1,1,1,1,10
484070517,10,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1
484070518,2,2,2,2,2,10,10,1,10,10,10,1,1,1,1,1,1,1,1
484070519,5,10,1,10,1,5,1,1,10,5,1,10,1,1,1,1,1,1,10
484070520,6,5,1,10,1,8,2,1,5,9,1,5,1,1,1,1,5,1,1
484070521,1,1,1,1,1,1,1,1,6,1,5,1,1,1,1,1,1,1,1
484070522,2,8,3,3,3,7,3,3,3,3,3,2,2,2,2,2,3,3,3
484070523,5,4,3,2,3,5,3,4,3,2,3,3,3,4,3,4,3,2,3
484070524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
484070525,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,3
484070526,1,2,9,4,10,9,8,7,5,9,10,10,10,10,9,7,10,10,10
484070527,2,2,2,3,3,3,3,4,4,4,4,4,2,2,2,2,2,2,2
484070528,3,4,3,5,3,7,5,2,3,4,3,3,3,3,6,7,9,10,3
484070529,3,2,4,3,5,3,4,4,3,2,3,4,4,3,4,4,2,9,5
484070530,6,10,1,6,1,1,5,1,6,10,1,3,10,10,6,1,10,1,6
484070531,1,1,1,1,1,1,1,1,6,1,1,1,1,8,1,1,1,1,10
484070532,1,1,1,1,1,1,4,7,10,1,6,1,1,1,1,1,1,1,1
484070533,10,6,1,3,1,8,5,7,10,6,3,9,1,1,1,1,1,1,8
484070534,7,4,1,1,2,5,3,6,9,8,3,8,1,1,1,1,1,1,7
484070535,8,7,1,2,1,5,2,6,10,9,3,7,1,1,1,1,1,1,1
484070536,1,9,1,1,1,1,1,7,10,5,1,10,1,1,1,5,1,5,10
484070537,-1,3,1,1,5,-1,6,6,10,1,1,10,1,1,1,-1,-1,-1,10
484070538,1,8,1,7,2,2,10,2,3,8,1,1,1,1,1,1,2,1,1
484070539,1,10,1,1,5,-1,1,1,10,1,1,10,1,1,1,-1,-1,6,9
484070540,1,7,1,1,7,6,9,8,8,5,8,8,8,9,2,2,7,7,7
484070541,-1,5,1,1,5,1,1,1,10,6,1,9,1,1,1,-1,1,5,8
484070542,7,8,8,8,1,1,7,2,7,7,2,7,2,6,2,2,5,1,1
484070543,5,8,1,1,1,6,2,3,5,10,4,8,1,1,1,2,5,5,6
484070544,5,1,1,1,1,1,3,5,5,5,6,7,1,6,1,5,4,1,4
484070545,10,5,1,8,1,10,10,10,10,10,1,5,1,1,1,1,1,1,1
484070546,6,8,4,5,5,8,5,1,5,5,1,3,4,6,7,3,1,1,1
484070547,6,2,1,3,4,6,5,5,8,6,2,3,1,5,2,1,4,4,5
484070548,10,6,1,1,1,3,3,7,10,10,2,8,1,1,1,1,1,1,1
484070549,6,6,1,7,7,7,2,4,8,8,1,9,1,1,1,1,1,1,1
484070550,6,6,2,2,2,7,8,5,10,9,3,4,1,1,1,1,1,1,1
484070551,5,6,1,6,4,4,3,2,4,6,2,3,1,6,5,5,2,1,5
484070552,5,2,10,8,10,5,8,5,5,8,10,8,1,3,1,1,1,1,5
484070553,4,3,1,5,5,2,2,3,5,6,3,5,6,6,7,4,4,6,7
484070554,7,1,2,1,3,5,5,5,5,5,6,4,1,6,1,2,2,5,2
484070555,5,8,2,3,6,2,2,2,5,5,1,5,1,5,5,1,1,1,5
484070556,1,8,1,3,2,3,2,2,7,6,4,5,7,7,8,7,2,5,1
484070557,1,5,1,6,1,10,1,1,1,1,1,1,1,1,1,1,1,1,6
484070558,5,8,1,2,1,8,2,1,5,8,1,1,1,1,1,1,1,1,1
484070559,6,8,1,3,1,5,5,9,9,7,1,10,1,1,1,1,1,1,1
484070560,1,1,1,1,1,10,5,5,5,5,1,5,1,5,1,1,1,1,1
484070561,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,1
484070562,1,1,1,1,1,1,1,1,5,5,1,5,1,5,1,1,1,1,1
484070563,5,3,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,5
484070564,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1
484070565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070566,3,4,1,1,1,10,1,1,10,8,1,10,1,1,1,1,1,1,1
484070567,6,1,1,1,4,4,1,1,1,5,1,1,1,1,1,1,1,1,1
484070568,1,1,1,1,1,10,1,9,10,1,1,10,1,1,1,1,1,1,1
484070569,1,1,1,5,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1
484070570,1,5,1,7,3,6,9,7,10,4,8,3,8,10,7,6,1,9,8
484070571,3,3,4,5,7,8,4,1,10,7,1,1,3,8,7,1,6,1,1
484070572,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1
484070573,7,2,6,2,2,5,5,7,7,7,6,8,1,5,2,1,5,3,3
484070574,4,5,2,3,6,5,2,6,7,6,2,7,4,5,5,1,1,1,1
484070575,4,3,1,3,2,4,3,1,5,2,1,2,4,4,5,1,2,2,5
484070576,10,10,1,10,1,5,5,1,5,5,1,5,1,1,1,1,1,1,1
484070577,5,3,5,5,6,5,5,5,5,5,5,3,4,7,3,3,4,3,4
484070578,7,5,10,10,1,1,1,1,1,10,1,1,1,1,1,5,7,1,1
484070579,6,5,5,5,2,5,5,6,10,6,1,5,1,3,5,1,1,1,5
484070580,1,1,1,1,1,1,1,-1,-1,1,1,1,1,5,1,1,1,1,1
484070581,1,1,1,1,1,10,1,5,1,1,1,1,1,1,1,1,1,1,1
484070582,1,5,4,6,7,7,7,7,6,4,6,1,2,8,1,7,5,1,1
484070583,4,1,2,5,2,3,4,5,6,7,-1,1,1,3,1,2,4,4,1
484070584,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1
484070585,10,9,7,5,1,1,2,3,2,3,7,5,2,4,5,2,1,4,1
484070586,3,6,1,5,1,6,6,3,5,7,1,1,1,1,3,3,5,1,5
484070587,10,5,5,1,1,1,1,1,1,7,4,1,1,1,5,10,8,5,5
484070588,9,10,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
484070589,10,1,1,1,1,1,5,1,5,1,5,5,1,1,1,1,10,5,1
484070590,1,1,1,5,5,1,1,1,1,10,1,5,2,1,1,1,7,10,1
484070591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070592,2,10,1,2,1,6,1,1,7,7,1,1,1,1,1,1,-1,1,5
484070593,5,9,2,3,1,7,6,10,8,7,3,5,8,9,6,2,7,8,6
484070594,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
484070595,10,1,1,1,1,7,5,5,5,5,1,5,1,1,1,1,1,1,1
484070596,5,4,1,1,9,9,5,5,5,5,4,5,4,5,5,5,5,5,5
484070597,9,9,1,9,9,9,9,9,9,9,9,9,2,2,2,2,9,9,2
484070598,10,10,10,1,9,9,9,9,9,9,1,5,1,1,1,1,10,1,1
484070599,7,3,1,1,2,5,2,6,10,7,5,5,1,3,4,2,6,3,5
484070600,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
484070601,7,1,8,1,1,5,1,5,5,5,5,5,1,2,1,1,1,1,1
484070602,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
484070603,5,3,1,3,3,5,2,1,8,5,5,3,1,6,3,1,2,1,1
484070604,10,2,1,1,1,5,3,7,8,5,1,1,1,2,1,1,1,1,1
484070605,1,1,1,1,1,1,1,1,10,1,1,1,1,5,1,1,1,1,1
484070606,10,10,1,1,1,1,5,5,10,1,1,1,1,1,1,1,10,10,1
484070607,5,10,1,1,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1
484070608,8,7,5,4,3,2,2,1,1,1,2,2,4,5,6,7,7,8,4
484070609,10,1,1,5,1,1,1,1,10,1,1,1,1,1,1,1,10,1,1
484070610,8,5,4,8,4,5,4,4,3,4,3,4,4,4,3,3,5,4,7
484070611,7,4,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070612,5,8,5,5,4,5,5,3,3,5,4,5,5,3,4,5,5,5,5
484070613,1,1,1,1,1,10,1,1,10,10,1,1,1,1,1,1,10,5,10
484070614,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1
484070615,10,1,1,1,1,1,1,1,6,4,4,10,1,1,1,1,1,1,1
484070616,5,1,1,1,1,7,8,8,10,10,1,5,1,1,1,1,8,1,1
484070617,10,1,1,1,1,1,5,5,5,5,5,1,5,1,1,1,1,1,1
484070618,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
484070619,1,1,1,1,1,5,5,5,5,5,1,5,1,1,1,1,1,1,1
484070620,10,6,1,4,1,1,1,1,5,5,6,1,1,5,1,2,6,1,9
484070621,1,2,1,8,1,2,2,1,3,6,2,3,1,2,1,1,3,2,6
484070622,6,8,1,1,1,1,1,3,6,6,1,7,7,7,7,3,3,2,3
484070623,3,1,1,1,1,6,2,5,6,2,1,6,1,2,1,1,1,1,1
484070624,3,7,6,5,2,3,4,3,5,4,3,2,3,4,7,6,3,5,3
484070625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070626,7,6,5,6,4,3,5,4,5,6,6,7,7,6,8,8,8,7,6
484070627,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1
484070628,3,2,5,1,4,3,2,3,3,5,7,9,7,8,7,5,3,4,2
484070629,1,1,1,1,10,6,1,8,10,5,1,1,1,1,1,1,10,10,1
484070630,1,1,1,1,1,8,1,1,10,2,3,1,1,1,1,1,1,1,1
484070631,7,2,2,5,5,8,3,1,5,1,1,1,1,1,1,1,1,1,1
484070632,2,3,1,1,1,10,10,10,10,10,1,10,1,1,2,6,9,1,10
484070633,5,1,1,8,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1
484070634,3,2,1,5,7,9,3,4,3,4,6,3,3,3,4,5,3,4,3
484070635,9,1,1,1,1,1,1,1,10,10,1,1,1,1,5,5,1,1,1
484070636,4,3,3,6,2,1,1,1,7,8,1,8,1,4,1,3,2,2,7
484070637,1,5,1,1,1,3,1,3,3,10,1,2,1,1,1,1,1,1,2
484070638,7,2,2,2,2,8,6,4,6,9,2,6,1,1,2,2,2,2,9
484070639,6,1,1,1,1,7,5,3,7,10,1,7,1,2,1,1,1,1,10
484070640,5,5,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1
484070641,8,7,2,2,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1
484070642,1,1,1,1,1,10,1,1,7,10,10,10,1,5,1,1,3,1,5
484070643,10,1,1,1,1,1,1,1,1,5,1,10,1,10,1,1,1,1,10
484070644,8,10,1,1,1,1,1,5,1,5,5,1,1,1,8,1,1,1,1
484070645,5,5,1,1,1,1,5,5,5,6,1,10,1,5,5,1,8,1,9
484070646,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
484070647,5,5,5,5,5,10,10,10,10,10,10,10,5,5,5,5,5,5,5
484070648,2,2,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2
484070649,1,1,1,1,1,10,5,1,5,5,3,10,1,5,5,1,1,1,10
484070650,1,1,1,1,1,7,1,5,5,10,1,1,1,1,1,1,1,1,5
484070651,5,1,1,1,1,1,1,5,6,8,1,1,1,1,1,1,1,1,2
484070652,1,2,3,3,3,1,1,1,1,2,1,1,1,2,3,4,2,3,5
484070653,8,7,1,8,7,2,1,1,9,10,1,2,1,1,1,1,10,1,1
484070654,10,6,1,1,1,6,1,1,10,6,1,7,1,1,1,1,5,1,1
484070655,6,3,1,3,8,2,2,2,4,5,1,1,1,1,1,1,3,5,1
